INFO buildroot.py:488:  Mock Version: 2.9
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/proc
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', '-o', 'rprivate', 'tmpfs', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/proc
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '--rbind', '-o', 'nodev,noexec,nosuid,readonly,rprivate', '/proc', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/sys
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', '-o', 'rprivate', 'tmpfs', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/sys
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '--rbind', '-o', 'nodev,noexec,nosuid,readonly,rprivate', '/sys', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/dev/shm
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/dev/pts
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/sys/fs/selinux
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/sys/fs/selinux'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/fedora-rawhide-x86_64-debug/root/installation-homedir
DEBUG package_manager.py:197:  ['/usr/bin/dnf', '--installroot', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/', '-y', '--releasever', '35', '--setopt=deltarpm=False', '--allowerasing', '--disableplugin=local', '--disableplugin=spacewalk', 'update']
DEBUG util.py:624:  child environment: None
DEBUG util.py:536:  Using nspawn with args ['--capability=cap_ipc_lock', '--bind=/tmp/mock-resolv.bc60wu_s:/etc/resolv.conf']
DEBUG util.py:542:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '124ef1e153dd4ed59ce499a3ce8942b8', '-D', '/var/lib/mock/fedora-rawhide-x86_64-debug-bootstrap/root', '-a', '--capability=cap_ipc_lock', '--bind=/tmp/mock-resolv.bc60wu_s:/etc/resolv.conf', '--console=pipe', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/var/lib/mock/fedora-rawhide-x86_64-debug/root/installation-homedir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '--setenv=LC_MESSAGES=C.UTF-8', '--resolv-conf=off', '/usr/bin/dnf', '--installroot', '/var/lib/mock/fedora-rawhide-x86_64-debug/root/', '-y', '--releasever', '35', '--setopt=deltarpm=False', '--allowerasing', '--disableplugin=local', '--disableplugin=spacewalk', 'update', '--setopt=tsflags=nocontexts'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/var/lib/mock/fedora-rawhide-x86_64-debug/root/installation-homedir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'LC_MESSAGES': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0'} and shell False
DEBUG util.py:444:  No matches found for the following disable plugin patterns: local, spacewalk
DEBUG util.py:446:  Fedora rawhide mirrors                                                  150 kB/s |  20 kB     00:00    
DEBUG util.py:446:  Fedora rawhide mirrors                                                  2.6 MB/s | 8.2 MB     00:03    
DEBUG util.py:446:  Fedora rawhide-debug                                                    186 kB/s |  19 kB     00:00    
DEBUG util.py:446:  Fedora rawhide-debug                                                    2.7 MB/s | 5.4 MB     00:01    
DEBUG util.py:446:  Last metadata expiration check: 0:00:06 ago on Wed May 19 16:19:43 2021.
DEBUG util.py:446:  Dependencies resolved.
DEBUG util.py:446:  ========================================================================================================
DEBUG util.py:446:   Package                            Architecture  Version                           Repository     Size
DEBUG util.py:446:  ========================================================================================================
DEBUG util.py:446:  Upgrading:
DEBUG util.py:446:   binutils                           x86_64        2.36.1-10.fc35                    fedora        6.1 M
DEBUG util.py:446:   binutils-gold                      x86_64        2.36.1-10.fc35                    fedora        753 k
DEBUG util.py:446:   elfutils                           x86_64        0.184-5.fc35                      fedora        515 k
DEBUG util.py:446:   elfutils-debuginfod-client         x86_64        0.184-5.fc35                      fedora         36 k
DEBUG util.py:446:   elfutils-default-yama-scope        noarch        0.184-5.fc35                      fedora         18 k
DEBUG util.py:446:   elfutils-libelf                    x86_64        0.184-5.fc35                      fedora        191 k
DEBUG util.py:446:   elfutils-libs                      x86_64        0.184-5.fc35                      fedora        263 k
DEBUG util.py:446:   gettext                            x86_64        0.21-5.fc35                       fedora        1.1 M
DEBUG util.py:446:   gettext-libs                       x86_64        0.21-5.fc35                       fedora        309 k
DEBUG util.py:446:       replacing  libtextstyle.x86_64 0.21-4.fc34
DEBUG util.py:446:   glib2                              x86_64        2.68.1-3.fc35                     fedora        2.7 M
DEBUG util.py:446:   iptables-legacy-libs               x86_64        1.8.7-8.fc35                      fedora         40 k
DEBUG util.py:446:   libblkid                           x86_64        2.37-0.1.fc35                     fedora        109 k
DEBUG util.py:446:   libfdisk                           x86_64        2.37-0.1.fc35                     fedora        158 k
DEBUG util.py:446:   libibverbs                         x86_64        35.0-1.fc35                       fedora        342 k
DEBUG util.py:446:   libidn2                            x86_64        2.3.1-1.fc35                      fedora        103 k
DEBUG util.py:446:   libmount                           x86_64        2.37-0.1.fc35                     fedora        138 k
DEBUG util.py:446:   libsmartcols                       x86_64        2.37-0.1.fc35                     fedora         65 k
DEBUG util.py:446:   libuuid                            x86_64        2.37-0.1.fc35                     fedora         28 k
DEBUG util.py:446:   libxml2                            x86_64        2.9.12-1.fc35                     fedora        749 k
DEBUG util.py:446:   libzstd                            x86_64        1.5.0-1.fc35                      fedora        367 k
DEBUG util.py:446:   ncurses-base                       noarch        6.2-7.20210508.fc35               fedora         61 k
DEBUG util.py:446:   ncurses-libs                       x86_64        6.2-7.20210508.fc35               fedora        329 k
DEBUG util.py:446:   procps-ng                          x86_64        3.3.17-2.fc35                     fedora        332 k
DEBUG util.py:446:   python-setuptools-wheel            noarch        56.1.0-1.fc35                     fedora        472 k
DEBUG util.py:446:   python-srpm-macros                 noarch        3.9-38.fc35                       fedora         21 k
DEBUG util.py:446:   python-unversioned-command         noarch        3.9.5-1.fc35                      fedora         12 k
DEBUG util.py:446:   python3                            x86_64        3.9.5-1.fc35                      fedora         28 k
DEBUG util.py:446:   python3-libs                       x86_64        3.9.5-1.fc35                      fedora        7.4 M
DEBUG util.py:446:   python3-setuptools                 noarch        56.1.0-1.fc35                     fedora        883 k
DEBUG util.py:446:   rpm                                x86_64        4.16.90-0.git15395.6.fc35         fedora        549 k
DEBUG util.py:446:   rpm-build                          x86_64        4.16.90-0.git15395.6.fc35         fedora        100 k
DEBUG util.py:446:   rpm-build-libs                     x86_64        4.16.90-0.git15395.6.fc35         fedora         98 k
DEBUG util.py:446:   rpm-libs                           x86_64        4.16.90-0.git15395.6.fc35         fedora        324 k
DEBUG util.py:446:   shadow-utils                       x86_64        2:4.8.1-10.fc35                   fedora        1.2 M
DEBUG util.py:446:   systemd                            x86_64        248.3-1.fc35                      fedora        4.4 M
DEBUG util.py:446:   systemd-libs                       x86_64        248.3-1.fc35                      fedora        597 k
DEBUG util.py:446:   systemd-networkd                   x86_64        248.3-1.fc35                      fedora        480 k
DEBUG util.py:446:   systemd-pam                        x86_64        248.3-1.fc35                      fedora        322 k
DEBUG util.py:446:   systemd-rpm-macros                 noarch        248.3-1.fc35                      fedora         28 k
DEBUG util.py:446:   systemd-udev                       x86_64        248.3-1.fc35                      fedora        1.5 M
DEBUG util.py:446:   util-linux                         x86_64        2.37-0.1.fc35                     fedora        2.5 M
DEBUG util.py:446:   zstd                               x86_64        1.5.0-1.fc35                      fedora        643 k
DEBUG util.py:446:  Transaction Summary
DEBUG util.py:446:  ========================================================================================================
DEBUG util.py:446:  Upgrade  42 Packages
DEBUG util.py:446:  Total download size: 36 M
DEBUG util.py:446:  Downloading Packages:
DEBUG util.py:446:  (1/42): elfutils-0.184-5.fc35.x86_64.rpm                                1.2 MB/s | 515 kB     00:00    
DEBUG util.py:446:  (2/42): elfutils-debuginfod-client-0.184-5.fc35.x86_64.rpm              1.1 MB/s |  36 kB     00:00    
DEBUG util.py:446:  (3/42): binutils-gold-2.36.1-10.fc35.x86_64.rpm                         1.5 MB/s | 753 kB     00:00    
DEBUG util.py:446:  (4/42): elfutils-default-yama-scope-0.184-5.fc35.noarch.rpm             577 kB/s |  18 kB     00:00    
DEBUG util.py:446:  (5/42): elfutils-libelf-0.184-5.fc35.x86_64.rpm                         1.7 MB/s | 191 kB     00:00    
DEBUG util.py:446:  (6/42): elfutils-libs-0.184-5.fc35.x86_64.rpm                           1.5 MB/s | 263 kB     00:00    
DEBUG util.py:446:  (7/42): gettext-libs-0.21-5.fc35.x86_64.rpm                             1.5 MB/s | 309 kB     00:00    
DEBUG util.py:446:  (8/42): gettext-0.21-5.fc35.x86_64.rpm                                  1.7 MB/s | 1.1 MB     00:00    
DEBUG util.py:446:  (9/42): iptables-legacy-libs-1.8.7-8.fc35.x86_64.rpm                    437 kB/s |  40 kB     00:00    
DEBUG util.py:446:  (10/42): libblkid-2.37-0.1.fc35.x86_64.rpm                              1.1 MB/s | 109 kB     00:00    
DEBUG util.py:446:  (11/42): libfdisk-2.37-0.1.fc35.x86_64.rpm                              1.0 MB/s | 158 kB     00:00    
DEBUG util.py:446:  (12/42): libibverbs-35.0-1.fc35.x86_64.rpm                              1.3 MB/s | 342 kB     00:00    
DEBUG util.py:446:  (13/42): libidn2-2.3.1-1.fc35.x86_64.rpm                                1.3 MB/s | 103 kB     00:00    
DEBUG util.py:446:  (14/42): libmount-2.37-0.1.fc35.x86_64.rpm                              1.5 MB/s | 138 kB     00:00    
DEBUG util.py:446:  (15/42): libsmartcols-2.37-0.1.fc35.x86_64.rpm                          1.2 MB/s |  65 kB     00:00    
DEBUG util.py:446:  (16/42): libuuid-2.37-0.1.fc35.x86_64.rpm                               1.1 MB/s |  28 kB     00:00    
DEBUG util.py:446:  (17/42): glib2-2.68.1-3.fc35.x86_64.rpm                                 1.9 MB/s | 2.7 MB     00:01    
DEBUG util.py:446:  (18/42): binutils-2.36.1-10.fc35.x86_64.rpm                             2.4 MB/s | 6.1 MB     00:02    
DEBUG util.py:446:  (19/42): libxml2-2.9.12-1.fc35.x86_64.rpm                               1.9 MB/s | 749 kB     00:00    
DEBUG util.py:446:  (20/42): ncurses-base-6.2-7.20210508.fc35.noarch.rpm                    2.7 MB/s |  61 kB     00:00    
DEBUG util.py:446:  (21/42): libzstd-1.5.0-1.fc35.x86_64.rpm                                1.4 MB/s | 367 kB     00:00    
DEBUG util.py:446:  (22/42): ncurses-libs-6.2-7.20210508.fc35.x86_64.rpm                    1.8 MB/s | 329 kB     00:00    
DEBUG util.py:446:  (23/42): procps-ng-3.3.17-2.fc35.x86_64.rpm                             1.9 MB/s | 332 kB     00:00    
DEBUG util.py:446:  (24/42): python-srpm-macros-3.9-38.fc35.noarch.rpm                      973 kB/s |  21 kB     00:00    
DEBUG util.py:446:  (25/42): python3-3.9.5-1.fc35.x86_64.rpm                                1.3 MB/s |  28 kB     00:00    
DEBUG util.py:446:  (26/42): python-unversioned-command-3.9.5-1.fc35.noarch.rpm             182 kB/s |  12 kB     00:00    
DEBUG util.py:446:  (27/42): python-setuptools-wheel-56.1.0-1.fc35.noarch.rpm               1.6 MB/s | 472 kB     00:00    
DEBUG util.py:446:  (28/42): rpm-4.16.90-0.git15395.6.fc35.x86_64.rpm                       1.5 MB/s | 549 kB     00:00    
DEBUG util.py:446:  (29/42): python3-setuptools-56.1.0-1.fc35.noarch.rpm                    2.0 MB/s | 883 kB     00:00    
DEBUG util.py:446:  (30/42): rpm-build-libs-4.16.90-0.git15395.6.fc35.x86_64.rpm            1.7 MB/s |  98 kB     00:00    
DEBUG util.py:446:  (31/42): rpm-build-4.16.90-0.git15395.6.fc35.x86_64.rpm                 1.3 MB/s | 100 kB     00:00    
DEBUG util.py:446:  (32/42): rpm-libs-4.16.90-0.git15395.6.fc35.x86_64.rpm                  2.1 MB/s | 324 kB     00:00    
DEBUG util.py:446:  (33/42): shadow-utils-4.8.1-10.fc35.x86_64.rpm                          1.3 MB/s | 1.2 MB     00:00    
DEBUG util.py:446:  (34/42): systemd-libs-248.3-1.fc35.x86_64.rpm                           1.4 MB/s | 597 kB     00:00    
DEBUG util.py:446:  (35/42): systemd-networkd-248.3-1.fc35.x86_64.rpm                       1.6 MB/s | 480 kB     00:00    
DEBUG util.py:446:  (36/42): systemd-248.3-1.fc35.x86_64.rpm                                2.6 MB/s | 4.4 MB     00:01    
DEBUG util.py:446:  (37/42): systemd-pam-248.3-1.fc35.x86_64.rpm                            1.5 MB/s | 322 kB     00:00    
DEBUG util.py:446:  (38/42): systemd-rpm-macros-248.3-1.fc35.noarch.rpm                     1.1 MB/s |  28 kB     00:00    
DEBUG util.py:446:  (39/42): systemd-udev-248.3-1.fc35.x86_64.rpm                           1.9 MB/s | 1.5 MB     00:00    
DEBUG util.py:446:  (40/42): zstd-1.5.0-1.fc35.x86_64.rpm                                   2.0 MB/s | 643 kB     00:00    
DEBUG util.py:446:  (41/42): util-linux-2.37-0.1.fc35.x86_64.rpm                            2.1 MB/s | 2.5 MB     00:01    
DEBUG util.py:446:  (42/42): python3-libs-3.9.5-1.fc35.x86_64.rpm                           1.9 MB/s | 7.4 MB     00:03    
DEBUG util.py:446:  --------------------------------------------------------------------------------------------------------
DEBUG util.py:446:  Total                                                                   5.3 MB/s |  36 MB     00:06     
DEBUG util.py:446:  Running transaction check
DEBUG util.py:446:  Transaction check succeeded.
DEBUG util.py:446:  Running transaction test
DEBUG util.py:446:  Transaction test succeeded.
DEBUG util.py:446:  Running transaction
DEBUG util.py:446:    Preparing        :                                                                                1/1 
DEBUG util.py:446:    Upgrading        : elfutils-libelf-0.184-5.fc35.x86_64                                           1/85 
DEBUG util.py:446:    Upgrading        : libzstd-1.5.0-1.fc35.x86_64                                                   2/85 
DEBUG util.py:446:    Upgrading        : libuuid-2.37-0.1.fc35.x86_64                                                  3/85 
DEBUG util.py:446:    Upgrading        : libblkid-2.37-0.1.fc35.x86_64                                                 4/85 
DEBUG util.py:446:    Running scriptlet: libblkid-2.37-0.1.fc35.x86_64                                                 4/85 
DEBUG util.py:446:    Upgrading        : libfdisk-2.37-0.1.fc35.x86_64                                                 5/85 
DEBUG util.py:446:    Upgrading        : libmount-2.37-0.1.fc35.x86_64                                                 6/85 
DEBUG util.py:446:    Upgrading        : rpm-4.16.90-0.git15395.6.fc35.x86_64                                          7/85 
DEBUG util.py:446:    Upgrading        : rpm-libs-4.16.90-0.git15395.6.fc35.x86_64                                     8/85 
DEBUG util.py:446:    Upgrading        : systemd-libs-248.3-1.fc35.x86_64                                              9/85 
DEBUG util.py:446:    Running scriptlet: systemd-libs-248.3-1.fc35.x86_64                                              9/85 
DEBUG util.py:446:    Upgrading        : libxml2-2.9.12-1.fc35.x86_64                                                 10/85 
DEBUG util.py:446:    Upgrading        : gettext-libs-0.21-5.fc35.x86_64                                              11/85 
DEBUG util.py:446:    Upgrading        : zstd-1.5.0-1.fc35.x86_64                                                     12/85 
DEBUG util.py:446:    Upgrading        : systemd-rpm-macros-248.3-1.fc35.noarch                                       13/85 
DEBUG util.py:446:    Upgrading        : shadow-utils-2:4.8.1-10.fc35.x86_64                                          14/85 
DEBUG util.py:446:    Upgrading        : python-setuptools-wheel-56.1.0-1.fc35.noarch                                 15/85 
DEBUG util.py:446:    Upgrading        : ncurses-base-6.2-7.20210508.fc35.noarch                                      16/85 
DEBUG util.py:446:    Upgrading        : ncurses-libs-6.2-7.20210508.fc35.x86_64                                      17/85 
DEBUG util.py:446:    Upgrading        : python-unversioned-command-3.9.5-1.fc35.noarch                               18/85 
DEBUG util.py:446:    Upgrading        : python3-setuptools-56.1.0-1.fc35.noarch                                      19/85 
DEBUG util.py:446:    Upgrading        : python3-3.9.5-1.fc35.x86_64                                                  20/85 
DEBUG util.py:446:    Upgrading        : python3-libs-3.9.5-1.fc35.x86_64                                             21/85 
DEBUG util.py:446:    Upgrading        : libsmartcols-2.37-0.1.fc35.x86_64                                            22/85 
DEBUG util.py:446:    Upgrading        : util-linux-2.37-0.1.fc35.x86_64                                              23/85 
DEBUG util.py:446:    Running scriptlet: util-linux-2.37-0.1.fc35.x86_64                                              23/85 
DEBUG util.py:446:    Upgrading        : libidn2-2.3.1-1.fc35.x86_64                                                  24/85 
DEBUG util.py:446:    Upgrading        : iptables-legacy-libs-1.8.7-8.fc35.x86_64                                     25/85 
DEBUG util.py:446:    Upgrading        : elfutils-default-yama-scope-0.184-5.fc35.noarch                              26/85 
DEBUG util.py:446:    Running scriptlet: elfutils-default-yama-scope-0.184-5.fc35.noarch                              26/85 
DEBUG util.py:446:  Couldn't write '0' to 'kernel/yama/ptrace_scope', ignoring: No such file or directory
DEBUG util.py:446:    Running scriptlet: systemd-networkd-248.3-1.fc35.x86_64                                         27/85 
DEBUG util.py:446:    Upgrading        : systemd-networkd-248.3-1.fc35.x86_64                                         27/85 
DEBUG util.py:446:    Running scriptlet: systemd-networkd-248.3-1.fc35.x86_64                                         27/85 
DEBUG util.py:446:    Upgrading        : systemd-pam-248.3-1.fc35.x86_64                                              28/85 
DEBUG util.py:446:    Running scriptlet: systemd-248.3-1.fc35.x86_64                                                  29/85 
DEBUG util.py:446:    Upgrading        : systemd-248.3-1.fc35.x86_64                                                  29/85 
DEBUG util.py:446:    Running scriptlet: systemd-248.3-1.fc35.x86_64                                                  29/85 
DEBUG util.py:446:    Upgrading        : elfutils-libs-0.184-5.fc35.x86_64                                            30/85 
DEBUG util.py:446:    Upgrading        : elfutils-debuginfod-client-0.184-5.fc35.x86_64                               31/85 
DEBUG util.py:446:    Upgrading        : binutils-gold-2.36.1-10.fc35.x86_64                                          32/85 
DEBUG util.py:446:    Upgrading        : binutils-2.36.1-10.fc35.x86_64                                               33/85 
DEBUG util.py:446:    Running scriptlet: binutils-2.36.1-10.fc35.x86_64                                               33/85 
DEBUG util.py:446:    Upgrading        : elfutils-0.184-5.fc35.x86_64                                                 34/85 
DEBUG util.py:446:    Upgrading        : rpm-build-libs-4.16.90-0.git15395.6.fc35.x86_64                              35/85 
DEBUG util.py:446:    Upgrading        : rpm-build-4.16.90-0.git15395.6.fc35.x86_64                                   36/85 
DEBUG util.py:446:    Running scriptlet: systemd-udev-248.3-1.fc35.x86_64                                             37/85 
DEBUG util.py:446:    Upgrading        : systemd-udev-248.3-1.fc35.x86_64                                             37/85 
DEBUG util.py:446:    Running scriptlet: systemd-udev-248.3-1.fc35.x86_64                                             37/85 
DEBUG util.py:446:    Upgrading        : procps-ng-3.3.17-2.fc35.x86_64                                               38/85 
DEBUG util.py:446:    Upgrading        : gettext-0.21-5.fc35.x86_64                                                   39/85 
DEBUG util.py:446:    Upgrading        : glib2-2.68.1-3.fc35.x86_64                                                   40/85 
DEBUG util.py:446:    Upgrading        : python-srpm-macros-3.9-38.fc35.noarch                                        41/85 
DEBUG util.py:446:    Upgrading        : libibverbs-35.0-1.fc35.x86_64                                                42/85 
DEBUG util.py:446:    Running scriptlet: systemd-udev-248-2.fc35.x86_64                                               43/85 
DEBUG util.py:446:    Cleanup          : systemd-udev-248-2.fc35.x86_64                                               43/85 
DEBUG util.py:446:    Running scriptlet: systemd-udev-248-2.fc35.x86_64                                               43/85 
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:    Cleanup          : rpm-build-4.16.90-0.git15395.5.fc35.x86_64                                   44/85 
DEBUG util.py:446:    Cleanup          : elfutils-0.183-3.fc35.x86_64                                                 45/85 
DEBUG util.py:446:    Cleanup          : rpm-build-libs-4.16.90-0.git15395.5.fc35.x86_64                              46/85 
DEBUG util.py:446:    Cleanup          : gettext-0.21-4.fc34.x86_64                                                   47/85 
DEBUG util.py:446:    Cleanup          : gettext-libs-0.21-4.fc34.x86_64                                              48/85 
DEBUG util.py:446:    Cleanup          : procps-ng-3.3.17-1.fc35.x86_64                                               49/85 
DEBUG util.py:446:    Obsoleting       : libtextstyle-0.21-4.fc34.x86_64                                              50/85 
DEBUG util.py:446:    Running scriptlet: binutils-2.36.1-8.fc35.x86_64                                                51/85 
DEBUG util.py:446:    Cleanup          : binutils-2.36.1-8.fc35.x86_64                                                51/85 
DEBUG util.py:446:    Running scriptlet: binutils-2.36.1-8.fc35.x86_64                                                51/85 
DEBUG util.py:446:    Cleanup          : elfutils-debuginfod-client-0.183-3.fc35.x86_64                               52/85 
DEBUG util.py:446:    Cleanup          : systemd-248-2.fc35.x86_64                                                    53/85 
DEBUG util.py:446:    Running scriptlet: systemd-248-2.fc35.x86_64                                                    53/85 
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:  System has not been booted with systemd as init system (PID 1). Can't operate.
DEBUG util.py:446:  Failed to connect to bus: Host is down
DEBUG util.py:446:    Cleanup          : elfutils-libs-0.183-3.fc35.x86_64                                            54/85 
DEBUG util.py:446:    Cleanup          : elfutils-default-yama-scope-0.183-3.fc35.noarch                              55/85 
DEBUG util.py:446:    Cleanup          : util-linux-2.36.2-3.fc35.x86_64                                              56/85 
DEBUG util.py:446:    Cleanup          : libfdisk-2.36.2-3.fc35.x86_64                                                57/85 
DEBUG util.py:446:    Cleanup          : glib2-2.68.1-2.fc35.x86_64                                                   58/85 
DEBUG util.py:446:    Cleanup          : python-unversioned-command-3.9.4-1.fc35.noarch                               59/85 
DEBUG util.py:446:    Cleanup          : systemd-rpm-macros-248-2.fc35.noarch                                         60/85 
DEBUG util.py:446:    Cleanup          : python-srpm-macros-3.9-37.fc35.noarch                                        61/85 
DEBUG util.py:446:    Cleanup          : libmount-2.36.2-3.fc35.x86_64                                                62/85 
DEBUG util.py:446:    Cleanup          : python3-3.9.4-1.fc35.x86_64                                                  63/85 
DEBUG util.py:446:    Cleanup          : python3-libs-3.9.4-1.fc35.x86_64                                             64/85 
DEBUG util.py:446:    Cleanup          : rpm-libs-4.16.90-0.git15395.5.fc35.x86_64                                    65/85 
DEBUG util.py:446:    Cleanup          : rpm-4.16.90-0.git15395.5.fc35.x86_64                                         66/85 
DEBUG util.py:446:    Cleanup          : ncurses-libs-6.2-6.20210501.fc35.x86_64                                      67/85 
DEBUG util.py:446:    Cleanup          : libblkid-2.36.2-3.fc35.x86_64                                                68/85 
DEBUG util.py:446:    Cleanup          : systemd-libs-248-2.fc35.x86_64                                               69/85 
DEBUG util.py:446:    Cleanup          : ncurses-base-6.2-6.20210501.fc35.noarch                                      70/85 
DEBUG util.py:446:    Cleanup          : python-setuptools-wheel-56.0.0-2.fc35.noarch                                 71/85 
DEBUG util.py:446:    Cleanup          : python3-setuptools-56.0.0-2.fc35.noarch                                      72/85 
DEBUG util.py:446:    Cleanup          : libzstd-1.4.9-1.fc35.x86_64                                                  73/85 
DEBUG util.py:446:    Cleanup          : libuuid-2.36.2-3.fc35.x86_64                                                 74/85 
DEBUG util.py:446:    Cleanup          : libsmartcols-2.36.2-3.fc35.x86_64                                            75/85 
DEBUG util.py:446:    Cleanup          : elfutils-libelf-0.183-3.fc35.x86_64                                          76/85 
DEBUG util.py:446:    Cleanup          : shadow-utils-2:4.8.1-9.fc35.x86_64                                           77/85 
